channel,idx,mrs,magnitude,angle,date
11.0,-6.781239775147684e-05,7.398330875003715e-05,0.00010035960971629884,132.5080755041129,2020-11-09
12.0,0.0006811787383686778,0.00023916731963970244,0.0007219456214904162,19.34658346050763,2020-11-09
13.0,0.0002349072254457989,0.0001473076697715682,0.0002772741497871246,32.0913604726593,2020-11-09
14.0,0.00047788894111333504,0.0005147860519531683,0.0007024119299413661,47.12866848143103,2020-11-09
15.0,0.00037427781860774003,0.00015803975321727518,0.0004062763211150086,22.892025076238994,2020-11-09
16.0,-0.000645444257528578,-3.901755415386803e-05,0.0006466225012391444,-176.54064002234898,2020-11-09
17.0,0.0001675032582519933,2.2208749586512955e-05,0.00016896913944040314,7.552622795548621,2020-11-09
18.0,0.00039845674657282927,8.317355406524483e-05,0.00040704498398241943,11.790575840511048,2020-11-09
19.0,0.00021318821746545868,6.933506445898485e-05,0.00022417976543308114,18.01604596972211,2020-11-09
20.0,0.0002318583565685071,7.687039077885838e-05,0.0002442690207315356,18.34243959822527,2020-11-09
21.0,0.00016149271858305903,0.00011773709307932646,0.0001998547503616491,36.09411105682468,2020-11-09
22.0,0.00016990940958151927,9.575228062585923e-05,0.00019503257858469126,29.40339087040514,2020-11-09
23.0,-0.00014488542950489726,-0.00012359142100628188,0.0001904379873585377,-139.53487172816034,2020-11-09
24.0,0.0009231956494192462,-0.0004420935364488348,0.00102359020221789,-25.588505325078376,2020-11-09
25.0,0.0002743167414042781,0.00015909221285026454,0.000317111978336132,30.111936215491237,2020-11-09
26.0,0.00023995113348430184,0.00010132061638214373,0.00026046576313300523,22.89215575793365,2020-11-09
27.0,0.00024713566627706444,8.283844581497739e-05,0.0002606496607541424,18.53085382515323,2020-11-09
28.0,2.4789395840509818e-05,0.00014252332600985513,0.00014466310035060403,80.13312761868083,2020-11-09
29.0,0.0001978661821838561,0.0001561012023533189,0.0002520289892614871,38.270724359134725,2020-11-09
30.0,3.884975665481248e-06,-0.00023474211638293272,0.00023477426230287618,-89.0518429624876,2020-11-09
31.0,-6.113482594850761e-05,-0.0002580329641627027,0.0002651763140598061,-103.32910535947686,2020-11-09
32.0,0.001301935040157653,-0.001474527118131511,0.0019670447556920326,-48.55707700777741,2020-11-09
33.0,-9.258814065180967e-05,-0.00017251502034096894,0.00019579069444844465,-118.22228237665753,2020-11-09
34.0,-0.00019124706799459958,-0.00022862646179221601,0.0002980696228201703,-129.91263408795672,2020-11-09
35.0,0.0002078956602106356,-0.0001614919275087772,0.0002632494030096103,-37.83981645146002,2020-11-09
36.0,-0.0006073762171790825,0.00012770605214812406,0.0006206566723640627,168.12603263878313,2020-11-09
37.0,-0.0007544830678242222,0.000776119726333261,0.001082407746293912,134.19011865437878,2020-11-09
38.0,-2.396734727210025e-05,-0.0002951762853113229,0.0002961477218305975,-94.64204592311678,2020-11-09
39.0,0.0007791027034572751,0.00028353709234634866,0.0008290924588190733,19.997850445079624,2020-11-09
40.0,0.00010808860651898158,-0.00026994184962406934,0.000290777834502011,-68.1781245095395,2020-11-09
41.0,0.0001350843788717145,-7.190433724294574e-05,0.00015302948451035239,-28.026016643653474,2020-11-09
42.0,0.0004427167495425512,-0.0010027167685097138,0.0010961017462699733,-66.17771450109038,2020-11-09
43.0,-3.9220003567195815e-05,-0.000130936110457744,0.00013668384579610494,-106.67482078721011,2020-11-09
44.0,4.8917784733195335e-05,-0.00014858891655624841,0.00015643406210465478,-71.77765029042796,2020-11-09
45.0,-7.231514923932655e-05,-0.00010794315067729306,0.00012992768984187653,-123.81960803195122,2020-11-09
46.0,-0.00014436342935322916,-0.00016214926426527754,0.00021710178174394517,-131.67905485777777,2020-11-09
47.0,6.840614756845264e-05,-0.0005265407412608451,0.0005309656799009491,-82.59781215463887,2020-11-09
48.0,-0.00020494445872998516,-0.0003821733554170882,0.00043365735870025613,-118.2028997587564,2020-11-09
49.0,0.0011934872217907735,0.0007254858034563912,0.001396689442787703,31.294188308788236,2020-11-09
50.0,-0.0012367306837886738,0.0008228246384554052,0.0014854437619356948,146.36328728087605,2020-11-09
51.0,3.7791513542410844e-05,-0.0001545686794526602,0.0001591215735328351,-76.26091299382209,2020-11-09
52.0,0.0008992730938463806,0.0017653625021342358,0.0019812109582923497,63.00577266307794,2020-11-09
53.0,-6.466427618913874e-05,-0.00019602684961359467,0.00020641703995672467,-108.25640976797705,2020-11-09
54.0,-3.054550959321177e-05,-0.00020502056582876883,0.00020728352700843724,-98.47402396916,2020-11-09
55.0,0.00017197254367546766,0.00010386527319316347,0.00020090433234179174,31.130476537911537,2020-11-09
56.0,0.00039784559287099776,0.0006416708941368297,0.0007549984451303421,58.200465512005046,2020-11-09
57.0,-0.00021894190746943285,-0.00027151303948606066,0.0003487906097608031,-128.88191075972796,2020-11-09
58.0,0.0001773185993780998,0.00015801845833632303,0.00023751151311125806,41.70600665834393,2020-11-09
59.0,-4.8876001680576526e-05,-0.00027794786402712037,0.00028221247076895507,-99.9732669364897,2020-11-09
60.0,-0.00016371480534298726,-0.0001952091631045202,0.0002547727513853461,-129.98533393834958,2020-11-09
61.0,0.00012980983329695283,0.0004309427533412944,0.00045006916077194,73.23649485984095,2020-11-09
62.0,-2.3362431363392882e-05,-0.00024489858097080213,0.0002460104025457496,-95.44931786599398,2020-11-09
63.0,0.00015679535347215489,-6.429011695036387e-05,0.0001694638663784981,-22.294887361973675,2020-11-09
64.0,0.0002590856227895567,-0.0009562208534443699,0.0009906985820612299,-74.83983937615194,2020-11-09
65.0,0.000157165002453392,2.5090047913215034e-06,0.00015718502823493585,0.9146004055410507,2020-11-09
66.0,-0.0005355078411695791,-0.0006108494237370259,0.0008123457800924184,-131.23978009024498,2020-11-09
67.0,-0.0003688039618288382,-0.0010273031121330906,0.0010914980744183567,-109.74824396699137,2020-11-09
68.0,0.0001013136121960002,0.0002994247846828197,0.000316100695504699,71.30619556607834,2020-11-09
69.0,-2.3934644412299958e-05,0.00012683584556096145,0.00012907439297671442,100.68637489305809,2020-11-09
70.0,0.000694501147581543,0.0008113287892361911,0.001067982325806726,49.43632352533938,2020-11-09
71.0,0.001265687690984884,0.0013238776645018307,0.0018315614654380206,46.287273514227145,2020-11-09
72.0,-0.0006105861838207931,9.62870499598769e-06,0.0006106620995548513,179.09654288150236,2020-11-09
73.0,0.0005185732731798905,0.0012640915685507505,0.0013663256322478921,67.69489660109522,2020-11-09
74.0,0.00048207968830897015,9.929308399927474e-05,0.0004921990881850156,11.638352391532784,2020-11-09
75.0,0.00016039108710882044,0.0003351114436805923,0.00037151713353443067,64.42328426695708,2020-11-09
76.0,-0.0003244884169491535,-0.0007710469022489093,0.0008365441161121192,-112.8233706649205,2020-11-09
77.0,-0.0002775235137152053,-0.0007601851237300574,0.0008092593669555616,-110.05580286512553,2020-11-09
78.0,2.8422698719400453e-05,-0.0006223748492744993,0.0006230235170617154,-87.3852253614939,2020-11-09
79.0,0.00032432894804587003,-0.0009211591351879353,0.0009765876401433339,-70.60345260804375,2020-11-09
80.0,0.00020289267272767926,0.0005555817711748542,0.0005914698141988053,69.93833337307214,2020-11-09
81.0,0.00042086073394954703,-0.0003945917742759557,0.0005769111072832609,-43.15491374899629,2020-11-09
82.0,0.00037916072611664405,0.0010536392874446721,0.0011197850705721242,70.20831692086715,2020-11-09
83.0,0.0010863764358371986,0.0007419661592162047,0.0013155711846055238,34.33203504349005,2020-11-09
84.0,-3.0237180215606888e-05,0.0003238927356219513,0.00032530107785874664,95.33342006053721,2020-11-09
85.0,-0.00022689563737747064,0.00023225459744137566,0.00032469035756176084,134.3313041574791,2020-11-09
86.0,0.0001855292287693065,-0.00014746610014320825,0.00023699650929745862,-38.47909093816659,2020-11-09
87.0,4.138777144631163e-05,-0.00018234320055747963,0.00018698125685436326,-77.2118290974519,2020-11-09
88.0,-2.8727388272633596e-05,-0.0003699705668355549,0.0003710841995579823,-94.43998048309413,2020-11-09
89.0,-0.0013881188707479944,-0.0003659528276057782,0.0014355470982727635,-165.2310246856515,2020-11-09
90.0,8.583577493372915e-05,0.0007542712168623289,0.0007591395450412606,83.5076920439491,2020-11-09
91.0,-0.00027517735612668385,-0.0006361151289538083,0.0006930837139976613,-113.39285003655411,2020-11-09
92.0,-0.0002353412609928411,-0.00012978751463464547,0.00026875696843196243,-151.12386009069863,2020-11-09
93.0,7.743154977751481e-05,-0.0003548055730289997,0.0003631564945769036,-77.68898994750425,2020-11-09
94.0,0.0003396792520301806,0.00010555242032807357,0.00035570114941745306,17.262184973040387,2020-11-09
95.0,0.00018802678187541873,3.8736736773122793e-05,0.00019197553354075226,11.641041596902292,2020-11-09
0.0,0.0002645923035688529,0.0020330501177183787,0.0020501955682964944,82.58489060300678,2020-11-16
1.0,0.0003071393446189671,5.092452505330191e-05,0.00031133243368604085,9.414150336480851,2020-11-16
2.0,0.0013315062872953074,0.0030781806934885103,0.003353819520318936,66.60848916855308,2020-11-16
3.0,0.00032882840734823856,0.0020187785193930734,0.0020453837859536455,80.74863287159992,2020-11-16
4.0,0.0006245270026627465,0.00035842646016657825,0.0007200718744698045,29.8522327418,2020-11-16
5.0,0.0006066874742430162,8.0173761731099e-05,0.0006119620278035929,7.528018458698496,2020-11-16
6.0,0.0016476392693535002,0.0023278723302471997,0.0028519650677815574,54.70961166585633,2020-11-16
7.0,0.0006865835976561882,0.002318900675633946,0.002418408025959657,73.50695279170688,2020-11-16
8.0,0.0007977789038254149,0.0006668012378385719,0.0010397475992624037,39.88962302974039,2020-11-16
9.0,0.00047055739318136163,0.0002858941540822859,0.0005505994257316878,31.281396588545523,2020-11-16
10.0,0.0004783826279645508,0.001717839321320073,0.0017832055048736472,74.43858271372137,2020-11-16
11.0,0.00035331855479177375,1.5262637336191354e-05,0.0003536480584685907,2.4735224124029185,2020-11-16
12.0,0.0005858894288149375,0.0005257995050595202,0.0007872302981452951,41.90601234268824,2020-11-16
13.0,0.00026725549171284095,0.00033915264469386503,0.0004317985806525022,51.76155575413211,2020-11-16
14.0,0.0007665792203109352,0.0011916184793772093,0.0014168974209185978,57.246447410316264,2020-11-16
15.0,0.00036952729237357227,0.0003420362232737661,0.0005035267598055988,42.78749303204485,2020-11-16
16.0,-0.0007071438107748445,0.000279091433677367,0.0007602265435179551,158.46212830833275,2020-11-16
17.0,0.00021285424676814873,0.00014232045781972853,0.00025605086034077894,33.76782359560418,2020-11-16
18.0,0.000409354828935318,0.00033405894093581275,0.00052836233021651,39.21657923519086,2020-11-16
19.0,0.00027469681666999254,0.000326132355510897,0.0004264043320602097,49.89302390380251,2020-11-16
20.0,0.00021593898697733625,0.0003591625437396043,0.0004190792036385262,58.98448883794708,2020-11-16
21.0,0.00026116317068805773,0.00014343610948558888,0.00029795992889682565,28.776483241908235,2020-11-16
22.0,0.00022060149177130237,0.0003439724962391535,0.00040863442872660457,57.326539167318856,2020-11-16
23.0,0.00012787907284215853,0.0003474291372140062,0.00037021623769931925,69.79273197928312,2020-11-16
24.0,0.0005432971326148488,0.00025721848105807025,0.0006011099078416005,25.334737047253082,2020-11-16
25.0,0.00020488504153100856,0.00016031405213146773,0.00026015087075382636,38.041706983359084,2020-11-16
26.0,0.00029687780378342195,0.00021319124272452077,0.00036549546694000665,35.682546603079,2020-11-16
27.0,0.0002324030350755202,0.00026611945871628256,0.00035331393550178667,48.869176164653396,2020-11-16
28.0,0.00020963488881234636,0.0002466561489085397,0.0003237067228244673,49.638543384952605,2020-11-16
29.0,0.00020070207330851467,0.0001703035294755405,0.0002632197074349918,40.31590287786639,2020-11-16
30.0,0.0001357107608964896,6.666141116463189e-05,0.00015119905542550284,26.160367848981952,2020-11-16
31.0,0.00038820571746123384,-0.00011763016578426317,0.00040563596360779523,-16.85732674210988,2020-11-16
32.0,0.0017425820233877471,-0.0005879565751582258,0.001839098975723146,-18.64467241303923,2020-11-16
33.0,0.00021063029729682185,6.310394762433865e-05,0.00021988003625869002,16.677993926400383,2020-11-16
34.0,8.932375445831905e-06,-0.0001637877484189186,0.0001640311368711571,-86.87839331458628,2020-11-16
35.0,0.000195200150178476,-1.4920770023812314e-05,0.00019576957886199552,-4.371092743900618,2020-11-16
36.0,-0.0003623641487803422,0.000577776253660997,0.0006820067269579082,122.09471854729986,2020-11-16
37.0,0.0005371160638170633,0.0001845586952173273,0.0005679397661642104,18.963257098040003,2020-11-16
38.0,-0.00014337167142974426,0.00040324843956012103,0.0004279774996144437,109.57242556308307,2020-11-16
39.0,0.0007232890367804513,0.0007969713554469927,0.0010762482855409387,47.77477787313811,2020-11-16
40.0,0.00025069707546094335,-9.560683990511997e-05,0.0002683089478219337,-20.875050468989887,2020-11-16
41.0,0.00016824551312376182,-0.00010881407340976696,0.00020036730087093568,-32.893078068750015,2020-11-16
42.0,0.00015343687315993548,-0.00015797429399682685,0.00022022432111121155,-45.83476989918666,2020-11-16
43.0,0.00019844214160886012,7.672279415952417e-05,0.00021275730471585603,21.137773372132294,2020-11-16
44.0,-0.00013777934553054727,-0.00017185235167942214,0.00022026433854024967,-128.72022972397852,2020-11-16
45.0,1.8355104664326793e-05,0.0001252584243263104,0.00012659614027271297,81.66333177688695,2020-11-16
46.0,4.829332861084913e-05,-0.00015630494990826905,0.0001635954857388857,-72.83049091540815,2020-11-16
47.0,0.00025002495848990496,1.528637496383927e-05,0.0002504918224761315,3.4986743153796884,2020-11-16
48.0,-0.0002797257811712548,-0.0004232889675122254,0.0005073658075485917,-123.45827609415481,2020-11-16
49.0,0.0011044869001143433,0.0008975802970894666,0.0014232152691168707,39.09962950910634,2020-11-16
50.0,3.9310385659453315e-05,0.0014062838352625782,0.0014068331570380056,88.39880630061182,2020-11-16
51.0,0.00014151888415634353,0.00013604207524939014,0.00019630344064997259,43.86959131370158,2020-11-16
52.0,0.0010547768520913785,0.0007780764123359112,0.0013107086293838615,36.415053779164225,2020-11-16
53.0,-7.638301035324038e-05,0.0001960695558828003,0.00021042251546519867,111.28444500244265,2020-11-16
54.0,1.4343813034375831e-05,-0.00015843077370895466,0.0001590787698920982,-84.82672846058092,2020-11-16
55.0,1.55833009185543e-05,0.0001397207702902176,0.00014058710082368855,83.63600288094484,2020-11-16
56.0,0.0007076397902587817,0.0009440899881766914,0.0011798559143102847,53.14671825106708,2020-11-16
57.0,0.00015465957557877507,0.00040456322392262077,0.00043311775127425966,69.07875573783232,2020-11-16
58.0,0.000635364362419799,0.0008571022395576117,0.0010669171111608396,53.45069821701331,2020-11-16
59.0,0.00016982068895821814,0.0003793804005812925,0.00041565436933041597,65.88544976059387,2020-11-16
60.0,-0.00011734214902525254,-0.00024174225937503038,0.0002687163930719692,-115.89202380013734,2020-11-16
61.0,0.001053656440358936,0.0010426041780134758,0.0014823007003712235,44.697918229555206,2020-11-16
62.0,0.00023156187988174445,7.813000712069717e-05,0.000244387401940132,18.644623469153917,2020-11-16
63.0,0.00014944863475703805,0.00038608636356628667,0.00041400190164126235,68.83927594058461,2020-11-16
64.0,0.0002415794457310409,-0.00052680952176676,0.000579559229780563,-65.36519400419103,2020-11-16
65.0,-8.3016232581095e-05,5.2718513108461914e-05,9.834091974516779e-05,147.582876113494,2020-11-16
66.0,-0.0005619181322442011,-0.0002958477176670379,0.0006350416202057995,-152.23336897317898,2020-11-16
67.0,-0.0009315705535039139,-0.0009787007957588198,0.0013511768736085353,-133.58668442135962,2020-11-16
68.0,0.0004056852930283341,0.0009663832024953098,0.0010480825592693432,67.22745556490584,2020-11-16
69.0,0.00031780610457306376,-6.05683374443979e-05,0.0003235262641651889,-10.79018524359113,2020-11-16
70.0,0.0007201784956605155,0.0015579892446708724,0.0017163879375368374,65.19132125811076,2020-11-16
71.0,0.000818929650817061,0.001543290377390824,0.0017471093159657943,62.04784674052856,2020-11-16
72.0,-0.0002424679423079704,0.0008809298374609567,0.0009136892697060904,105.38908385240849,2020-11-16
73.0,0.0005702116327378327,0.0017947830092208661,0.0018831854280174994,72.3746844951093,2020-11-16
74.0,0.00036739310023717114,0.00039423434570139566,0.0005388862676228515,47.01838035095067,2020-11-16
75.0,0.0001692184584650635,0.0003758978742955084,0.00041223063761100325,65.76409022980837,2020-11-16
76.0,-6.223857659179507e-05,-0.0001470391277464921,0.000159668862038351,-112.94192063405157,2020-11-16
77.0,-0.00019730752531436444,-0.00040090129324612736,0.0004468244694195876,-116.20455996190078,2020-11-16
78.0,8.263242915238979e-05,-0.00034495408540082987,0.00035471317903673627,-76.52885574938266,2020-11-16
79.0,0.00030636874017497584,-0.00040754440128838775,0.000509857081914052,-53.06623319845359,2020-11-16
80.0,0.00022952209169481192,0.0008707645006495343,0.0009005060833594598,75.2334528377755,2020-11-16
81.0,0.0003991574091624367,0.0012665769675356934,0.0013279848839430296,72.50793229930481,2020-11-16
82.0,2.7918175266085634e-05,0.0007237872962257013,0.0007243255308822816,87.79106234033372,2020-11-16
83.0,0.0013381986608549219,0.0014438815378443922,0.0019686466293476323,47.17544870667228,2020-11-16
84.0,0.0002791001687155044,0.00069880552365296,0.0007524799426329652,68.22842737325794,2020-11-16
85.0,6.175953279666318e-06,0.0005689143694852293,0.000568947890589014,89.37803968891681,2020-11-16
86.0,0.0003975630895208015,0.00045278416486907805,0.0006025528276470979,48.71553878211414,2020-11-16
87.0,0.00011722499585190107,0.00019021146077050243,0.00022343253894839624,58.354979937478724,2020-11-16
88.0,0.00021483418314657943,-5.159915303486652e-05,0.00022094388165815683,-13.505554765263637,2020-11-16
89.0,-0.0007470011960577002,0.00036477420640026597,0.0008313068077229841,153.97290558313986,2020-11-16
90.0,0.0006382938508836175,0.0009648541644093387,0.001156876224431067,56.51359527219367,2020-11-16
91.0,-0.0006214719927970539,-0.0007068522871695109,0.0009412053940070202,-131.3222759284481,2020-11-16
92.0,0.0001093164872637126,6.762234793102681e-05,0.00012854134092727635,31.74062003774291,2020-11-16
93.0,-5.431437235329793e-05,-0.00015149460627334317,0.00016093684094714908,-109.72394845444309,2020-11-16
94.0,-5.6477932358258905e-05,-0.00016560689490960592,0.00017497257066484827,-108.83123003450879,2020-11-16
95.0,9.781234595153319e-05,8.630995298187301e-05,0.00013044793215791326,41.42529320443588,2020-11-16
0.0,0.0005234394523618341,0.0026090429988635576,0.0026610325496332814,78.6556348711123,2020-11-17
1.0,-0.00021603884822863614,-0.00022927699428980218,0.00031502495782798176,-133.29723869834797,2020-11-17
2.0,0.0014531538582423585,0.0031476348884240087,0.003466880662288316,65.21886782399316,2020-11-17
3.0,0.0011205461407091486,0.0024134959390941938,0.0026609371096443317,65.09533949093338,2020-11-17
4.0,0.0008871257548150102,0.00016457196162409854,0.0009022616224848009,10.509548272393737,2020-11-17
5.0,0.0011239042149616544,0.0003732285743914625,0.0011842551469809434,18.370407977301827,2020-11-17
6.0,0.0015773687064202216,0.0026830618589970693,0.0031123805961351535,59.548782895032886,2020-11-17
7.0,0.0009532397850401717,0.002609604869266023,0.0027782555068748393,69.93369806890914,2020-11-17
8.0,0.0014859014680415534,0.0006219964384091991,0.0016108329342677881,22.714122727027654,2020-11-17
9.0,0.0009161543094341308,0.00028833751927622657,0.0009604567890941776,17.470140758821298,2020-11-17
10.0,0.0006131645597492271,0.0019285443617093228,0.0020236734253365296,72.36237267319369,2020-11-17
11.0,-2.2197798775391606e-05,-0.00024145561899082063,0.00024247382995431303,-95.25262228643277,2020-11-17
12.0,0.0008585834602097333,0.0005046031300238674,0.000995886477955998,30.443429919551313,2020-11-17
13.0,0.0005289389363303739,0.0005017002485050176,0.0007290264314250229,43.48608644123029,2020-11-17
14.0,0.0012904923759535119,0.0015343882494966929,0.002004923408159939,49.93459290431824,2020-11-17
15.0,0.0006092928115881983,0.0003678887393355884,0.0007117442341058902,31.123423563523048,2020-11-17
16.0,-0.0012516198129914858,-0.00076969954615046,0.0014693500425756506,-148.4100334188649,2020-11-17
17.0,-0.00022332388760703455,-0.00022251689815045,0.00031525755936760204,-135.10370751388467,2020-11-17
18.0,0.0008454649690362061,0.00038985681197619077,0.0009310205946764185,24.755148538503068,2020-11-17
19.0,0.0006254369410050195,0.00030899404663753904,0.0006976020986430287,26.291448338480752,2020-11-17
20.0,0.0004932625125241998,0.00048127259770371723,0.0006891525372239228,44.29511328038608,2020-11-17
21.0,0.00031830018558791655,0.0004107025278374035,0.000519607134782939,52.22381658774727,2020-11-17
22.0,0.00030975770263070435,0.00025057366109858053,0.0003984181145171466,38.97058694555614,2020-11-17
23.0,0.00033119531675813155,0.00023046078825753825,0.0004034879338552827,34.83195498905685,2020-11-17
24.0,0.0008177537269209483,0.00028051870424568716,0.0008645298730088973,18.933797247780742,2020-11-17
25.0,0.0004301662575773779,0.00011441177823000626,0.0004451214038393112,14.894201747989356,2020-11-17
26.0,0.0006404976646306258,0.0004175052263001324,0.0007645573048406577,33.09811988594356,2020-11-17
27.0,0.000491308852243485,0.0003261502483181673,0.0005897104143313163,33.57777994663874,2020-11-17
28.0,0.0005260628816182406,0.00028440836669434084,0.0005980219682103908,28.397238012116095,2020-11-17
29.0,-0.00027244099098020007,-0.0004159663297258888,0.0004972444881865462,-123.22316450683695,2020-11-17
30.0,0.00024169591871233483,-1.4433017766117374e-05,0.00024212647340602107,-3.417393845802425,2020-11-17
31.0,-7.702849294815928e-05,-0.0001917630456395551,0.00020665540012015828,-111.88462776709918,2020-11-17
32.0,0.003066950056061803,0.0005816180758343229,0.0031216121207662422,10.738088031036346,2020-11-17
33.0,0.00037758502673379427,8.534977587250124e-05,0.00038711114250954636,12.73715308279251,2020-11-17
34.0,-0.0004960423075810927,-0.0008056113721748613,0.0009460801519363135,-121.62201940632198,2020-11-17
35.0,0.00042022715205271977,4.748329561319256e-05,0.00042290131553901494,6.446755593958913,2020-11-17
36.0,-0.0005333382675561907,-8.43123409772757e-05,0.0005399613675818922,-171.01678360366483,2020-11-17
37.0,-0.00022806022462213676,0.0009111022171644221,0.0009392117525758636,104.05309102193682,2020-11-17
38.0,-0.00047829707889318965,-0.00024601234351478,0.0005378570152367562,-152.7809528157593,2020-11-17
39.0,0.0008739517236167268,0.0008273550088018485,0.0012034566572179301,43.43113074821386,2020-11-17
40.0,-0.00048538139477456455,-0.0003187433312290667,0.0005806827099167877,-146.7076408357734,2020-11-17
41.0,0.0009788837664884771,0.000909355422244854,0.0013360915807910715,42.8912196336068,2020-11-17
42.0,-0.00038326862570551244,-0.0003881399449603577,0.000545479107137956,-134.63819131044193,2020-11-17
43.0,-0.0004272283232588764,-0.0003178580689239837,0.0005325014480493692,-143.3507355762492,2020-11-17
44.0,0.00024704552400105657,1.7590717517618677e-05,0.0002476710000620607,4.072835208021706,2020-11-17
45.0,-0.00037971858254686055,-0.00028661450958139285,0.00047574581346973436,-142.95421385137746,2020-11-17
46.0,-0.0003616382998472501,-0.00036080584753725697,0.00051084549477654,-135.06602030492192,2020-11-17
47.0,-0.00031432063508307655,-0.00016155583326290125,0.0003534087561171892,-152.79755314230187,2020-11-17
48.0,-0.000364266866671386,-0.00042167494728816943,0.0005572253685225304,-130.8223248279229,2020-11-17
49.0,0.0012941342002040527,0.0009831392280650751,0.0016252218525168109,37.22352919739372,2020-11-17
50.0,0.0002861865442454461,0.0020178541088271894,0.0020380475810485685,81.92773862103076,2020-11-17
51.0,0.0004980063292216075,2.2261025196255522e-05,0.0004985036180285641,2.5594339393778442,2020-11-17
52.0,0.00037131760755073365,0.0031768124666173257,0.0031984393403240367,83.33330693135674,2020-11-17
53.0,0.00046996579540774935,0.0001970603194763364,0.0005096082989565165,22.748683817325613,2020-11-17
54.0,0.00014065798524010977,-0.0002675836490448831,0.0003023006418252897,-62.27089677669219,2020-11-17
55.0,0.0005305082483112324,1.1759558353563961e-05,0.0005306385669539325,1.2698440462386524,2020-11-17
56.0,0.0012165604104850186,0.0010686399284875559,0.001619262341042169,41.29642445240098,2020-11-17
57.0,-0.0005510990647207271,-0.00034331080827348606,0.0006492861389352575,-148.07888453595322,2020-11-17
58.0,0.00021111922935843612,0.00042746914374546256,0.0004767611538908963,63.71607227676426,2020-11-17
59.0,-0.00041761458335673197,-0.0003596760933355145,0.0005511522769156583,-139.2628883032585,2020-11-17
60.0,-0.00037658123709658343,-0.000323766960964588,0.0004966270966685549,-139.31259533764293,2020-11-17
61.0,0.0004523802487300653,0.0009344070616654235,0.0010381543461023925,64.16669738813455,2020-11-17
62.0,-0.00026121828473984365,-0.00028639841730854773,0.000387632616944533,-132.36731944467365,2020-11-17
63.0,-0.0004026176669024135,-0.0004986999453523765,0.0006409388591717669,-128.9151341627145,2020-11-17
64.0,-0.0005006830540679183,-0.0008318420460879829,0.000970898918667963,-121.04359984042839,2020-11-17
65.0,0.0002405623152517861,-4.1060232075432713e-05,0.0002440413288305653,-9.686152254197918,2020-11-17
66.0,-0.000712655370361498,-0.000638446710826702,0.0009568133984589253,-138.14378554902652,2020-11-17
67.0,-0.000905368629383751,-0.0020767344434473958,0.0022655061914885546,-113.55517115069988,2020-11-17
68.0,0.000989682463477605,0.0011386112565843355,0.0015086109412753377,49.0027861067982,2020-11-17
69.0,0.0002759892574420485,0.0001136031395837132,0.00029845559727820475,22.373123974567658,2020-11-17
70.0,0.0013169951713616396,0.0018391339729802452,0.0022620543874893847,54.393727370846165,2020-11-17
71.0,0.001472205176623348,0.001638738605559,0.0022029190405972797,48.0642032366868,2020-11-17
72.0,0.00042035267112111027,0.0019423077062523477,0.0019872734069286764,77.78842129191932,2020-11-17
73.0,0.0015664484299450416,0.0027980197055466646,0.003206661029217889,60.75807374913391,2020-11-17
74.0,-0.00045017164613661147,-0.000953990302694573,0.0010548706122651393,-115.26182015089906,2020-11-17
75.0,0.0010242287857226426,0.0013198343606666755,0.0016706308225036706,52.1875259122828,2020-11-17
76.0,0.00024392235412329721,4.192886072973817e-05,0.0002474997862688875,9.753498655353559,2020-11-17
77.0,-0.0008649192659560749,-0.00030098486016849293,0.0009157932204775501,-160.81251963679085,2020-11-17
78.0,-0.00047629661530080555,-0.0005384717748022789,0.0007188952065535837,-131.49385366880065,2020-11-17
79.0,0.0007413389786391848,-0.0009614819819893702,0.0012140968177785482,-52.36641746188196,2020-11-17
80.0,0.0005162915445770515,0.0014791442550902772,0.0015666603608850032,70.75858874536108,2020-11-17
81.0,0.00043882001934341194,0.0009550205322352627,0.0010510124767896321,65.3218091641676,2020-11-17
82.0,0.0004212896699404008,0.0011339432824828107,0.0012096744826135596,69.61864799961242,2020-11-17
83.0,-0.0007751347311090041,-0.0014864966266052507,0.0016764564033341929,-117.53982093061815,2020-11-17
84.0,0.00167295390243762,0.0015261132342610179,0.002264463813680379,42.37190595816513,2020-11-17
85.0,0.0005263713021668881,0.0007235671752538859,0.0008947715936761476,53.96534390613977,2020-11-17
86.0,0.0006198967430939564,0.0005864182187297482,0.0008533219201196377,43.41029418553765,2020-11-17
87.0,-0.00036362669347551625,-0.0004971084587446368,0.000615906804608786,-126.1848586865703,2020-11-17
88.0,-0.0001626781038174789,-0.0003804040387945046,0.0004137286528545266,-113.15375949043117,2020-11-17
89.0,-0.0008100290317582602,0.0004110218580731678,0.0009083424464953422,153.0960243566592,2020-11-17
90.0,0.0022407157709722434,0.002204113873735189,0.003143075744342741,44.528196353777936,2020-11-17
91.0,-0.0009799613874961052,-0.000731267525234518,0.0012227332147471532,-143.26893624279796,2020-11-17
92.0,0.00022132751137773733,0.00010750707855449474,0.0002460561708878376,25.90758553851299,2020-11-17
93.0,-0.00033639004105331726,-0.00035049127478513153,0.0004858007754423196,-133.82391952537787,2020-11-17
94.0,-0.00016781779300335193,-0.00039381093068677377,0.000428076933245531,-113.08069540840978,2020-11-17
95.0,0.00045448935980763516,0.00020723645517065474,0.0004995072837607605,24.51186983179683,2020-11-17
0.0,0.00022324015663645436,0.0006382873910947091,0.0006762003853633616,70.72278418383806,2020-11-25
