Starting_day,Day,Day_index,Repetition,Is_initial,Target_type,Rel_day,Finetune_samples,Finetune_iterations,Update_neural_scaler,MSE,Correlation,R2,MSE_DOF0,Correlation_DOF0,R2_DOF0,MSE_DOF1,Correlation_DOF1,R2_DOF1,MSE_DOF2,Correlation_DOF2,R2_DOF2,MSE_DOF3,Correlation_DOF3,R2_DOF3
2020-07-08,2020-10-16,15,0,False,CO,100,960,50,True,0.0064655484208812645,0.7011538683259465,0.44976927293688074,0.011425934449912304,0.809243457759732,0.6448570803070024,0.014242392889520226,0.7268346079745236,0.35330147261722755,0.00012042833734723483,0.6000860117982416,0.3559249289097005,7.343800674529315e-05,0.6684513957712886,0.4449936099135924
2020-07-08,2020-07-08,0,0,True,CO,0,1920,250,True,0.00412478200371827,0.7582113246597224,0.5745583674568391,0.009260398911772303,0.76951058594,0.5795363227195306,0.007106751834627937,0.8568306151269087,0.7319235107571556,5.466202791203717e-05,0.6779238389700841,0.45665649139524844,7.731524056080358e-05,0.7285802586018967,0.5301171449554218
2020-07-08,2020-07-14,1,0,False,CO,6,1920,250,True,0.009174885471659124,0.6376098349132635,0.34805605680389473,0.01774386322115643,0.6957031902765338,0.27853097969484175,0.018799819453961787,0.5858058662147141,0.31681040144204486,6.0507438514520176e-05,0.6460646084242304,0.4173150571593153,9.535177300376068e-05,0.6228656747375758,0.37956778891937726
2020-07-08,2020-07-29,2,0,False,RD,21,1920,250,True,0.013687453345698037,0.6671687909409898,0.435787044166557,0.0337994497287899,0.7461207752415686,0.4878769568173291,0.020522927776402564,0.7757659345321837,0.5964184475069987,0.00028106852270486,0.5204260172993205,0.2671199155694435,0.0001463673548948204,0.6263624366908864,0.3917328567724566
2020-07-08,2020-07-31,3,0,False,CO,23,1920,250,True,0.007346224615000639,0.6237106316008308,0.3768659567974494,0.014050475661648352,0.6907984938180936,0.4586100649076048,0.015135018058615394,0.6702198390363087,0.44327707727804055,7.48620738799969e-05,0.5528541675189167,0.2782851380641608,0.0001245426658588134,0.5809700260300042,0.3272915469399914
2020-07-08,2020-08-08,4,0,False,RD,31,1920,250,True,0.019190304496878408,0.6424104910067796,0.36679658076869914,0.0459126231656616,0.7152366016473336,0.3875091065770194,0.030411277729074825,0.6816940539800738,0.4124337196661185,0.00021098351723169748,0.5842366129855705,0.32120498080711934,0.00022633357554550544,0.5884746954141407,0.34603851602453917
2020-07-08,2020-08-11,5,0,False,RD,34,1920,250,True,0.014262749710074298,0.6921282903274133,0.44647078958517095,0.036249737658472315,0.7552654517026607,0.5106913370753906,0.02044235081417205,0.7852066021752119,0.6125159765371562,0.00020424749248283342,0.6065192578636001,0.279344035748079,0.00015466287516998945,0.6215218495681805,0.3833318089800578
2020-07-08,2020-08-22,6,0,False,RD,45,1920,250,True,0.01839945096090158,0.6534556072355884,0.39011227195939385,0.04406950521497649,0.6809556142191082,0.3599137846788041,0.02927458098304657,0.7074035488010824,0.48983362487330717,0.00014019057242264092,0.5830580625900772,0.308085896517759,0.00011352707316062117,0.6424052033320855,0.4026157817677052
2020-07-08,2020-08-29,7,0,False,RD,52,1920,250,True,0.028216908290669716,0.5363557887640552,0.1574132994322587,0.057806059428399066,0.6201321868006019,0.19380837511955684,0.05442691293069282,0.5631111559851139,0.15179324953158735,0.0001360748146950969,0.5012245816512289,0.0951212303574186,0.0004985859888918788,0.46095523061927623,0.18893034272047204
2020-07-08,2020-09-04,8,0,False,RD,58,1920,250,True,0.0168139040457319,0.6559004709664548,0.37960309683773985,0.03560586326202068,0.7851437216213661,0.4579315078895483,0.03121031313013206,0.7028702506760468,0.45719938474814337,0.00017170170117243244,0.5895616957092199,0.3234397265784702,0.00026773808960242135,0.5460262158591863,0.27984176813479744
2020-07-08,2020-09-24,9,0,False,CO,78,1920,250,True,0.006685122867723416,0.6525682773795098,0.41007461164868053,0.015019047577785261,0.6855560956114339,0.44625035507806765,0.011577653601729687,0.7070052868437031,0.4857926281640771,9.71828513008228e-05,0.5472485521279992,0.2760784682309072,4.660744007789162e-05,0.6704631749349035,0.43217699512167007
2020-07-08,2020-09-28,10,0,False,CO,82,1920,250,True,0.005692768904916163,0.6726528910062308,0.4152924118598968,0.010326982460062056,0.7539226311933922,0.5147626534185835,0.012310765570192849,0.7160294419885859,0.4424061146647994,8.582037905059452e-05,0.5469804016421752,0.2518850041587072,4.750721035915285e-05,0.6736790892007705,0.45211587519749696
2020-07-08,2020-09-29,11,0,False,CO,83,1920,250,True,0.006828352131513715,0.6564398157975982,0.38734628480693006,0.013023502093700482,0.6947691582628148,0.47363317503168034,0.014135018391533857,0.6584793895284576,0.31851909789722177,0.00010888678275932036,0.5652720088520268,0.28658311489880817,4.600125806120047e-05,0.7072387065470935,0.47064975140000986
2020-07-08,2020-10-02,12,0,False,CO,86,1920,250,True,0.007549630760849727,0.6808555204637179,0.4650632606422419,0.01510863999743502,0.701235570515479,0.4888906531820634,0.014930852456484366,0.7482921878336488,0.5587922047030324,9.339089152932073e-05,0.5961832368998292,0.35482173592921085,6.563969795020014e-05,0.6777110866059148,0.4577484487546609
2020-07-08,2020-10-07,13,0,False,CO,91,1920,250,True,0.007483615837722743,0.7022847171918122,0.46762990271916,0.013768008139536934,0.7294114843047677,0.5106270760132992,0.016010269708128293,0.7844629856656236,0.5573429632734688,7.876030602784003e-05,0.5733019461603177,0.2820595807753621,7.74251971979022e-05,0.7219624526365398,0.52048999081451
2020-07-08,2020-10-12,14,0,False,CO,96,1920,250,True,0.005180152979501434,0.6926391513124294,0.4533960690732415,0.011899293894342645,0.6400912557234779,0.33408581600102094,0.008675760059886902,0.8277877546173462,0.6629906531766592,7.913486243063009e-05,0.5998130462105595,0.33579507577604295,6.642310134556474e-05,0.7028645486983339,0.48071273133924297
2020-07-08,2020-10-16,15,0,False,CO,100,1920,250,True,0.005091781724825141,0.735907804855275,0.5409455617079229,0.01086038183482439,0.8164702042645343,0.6624356869271264,0.00933346095619011,0.7636992864826313,0.5761993435671837,0.00010625123141259602,0.6592831452345181,0.431746954803649,6.703287687346692e-05,0.7041785834394163,0.4934002615337323
2020-07-08,2020-07-08,0,0,True,CO,0,3840,250,True,0.004246026126365257,0.755065893658255,0.5696929523643515,0.009307115697494652,0.7633453134041353,0.5774151709524538,0.007545237784173141,0.8500867602014772,0.7153832154616822,5.5225181216819735e-05,0.6753127481997094,0.4510587171415138,7.652584257641501e-05,0.7315187528276981,0.534914705901756
2020-07-08,2020-07-14,1,0,False,CO,6,3840,250,True,0.006874850840677892,0.6829516232133946,0.43796735854524094,0.013353547492435868,0.741507355550911,0.45704209354595005,0.01399009349177162,0.712596661793995,0.49159690709595993,5.867677882544428e-05,0.659557848914472,0.4349442588323287,9.708559967863175e-05,0.6181446265942007,0.368286174706725
2020-07-08,2020-07-29,2,0,False,RD,21,3840,250,True,0.011619915455767816,0.6877907049859782,0.47561623909822376,0.02751199115856213,0.7717669479883313,0.5831433721793313,0.018547806152498545,0.8019069991245753,0.6352590388700994,0.0002770285638128864,0.5359810962291075,0.27765402086644475,0.00014283594819769968,0.6415077766018986,0.4064085244770197
2020-07-08,2020-07-31,3,0,False,CO,23,3840,250,True,0.006567812202284696,0.6627678248718185,0.4329152434969866,0.012432541715326,0.7300614954464663,0.5209519510669578,0.013652573170521527,0.7198894448830295,0.4978069792363702,6.645381840408225e-05,0.6028725224537336,0.35934571554226435,0.00011968010488717522,0.5982478367040442,0.35355632814235405
2020-07-08,2020-08-08,4,0,False,RD,31,3840,250,True,0.017339752991633317,0.6581641675208003,0.40569256424113787,0.03859330844626736,0.748256352322525,0.48515139539920604,0.030346651757161138,0.6765020540298978,0.41368233678337907,0.00019903627644799761,0.602084618094162,0.359642711125965,0.0002200154866567549,0.6058136456366164,0.3642938136560011
2020-07-08,2020-08-11,5,0,False,RD,34,3840,250,True,0.012297145101908796,0.7263974301727699,0.5221595642845603,0.030699655555289283,0.7833053704509225,0.5856078310543636,0.018180340027074377,0.8147258765395022,0.6553923095415441,0.00017004189200898665,0.6376156744587795,0.400033252994493,0.0001385429332625441,0.6699427992418757,0.44760486354784035
2020-07-08,2020-08-22,6,0,False,RD,45,3840,250,True,0.01610333429564992,0.6799755531468666,0.44450793578198133,0.041205795217384274,0.6930448735787598,0.4015076552066117,0.02296680170421246,0.775030197538228,0.5997589177970786,0.0001333791299037849,0.5902294901144614,0.34170394274162863,0.00010736113109915958,0.6615976513560176,0.43506122738260655
2020-07-08,2020-08-29,7,0,False,RD,52,3840,250,True,0.020861177868013534,0.5676417434893444,0.30490828255805325,0.040897118218039485,0.6628960190555169,0.42962875319380767,0.041953859451571165,0.6078109775080048,0.3461773802908815,0.0001175210477680303,0.5209633549679846,0.21850122412642126,0.0004762127546754533,0.47889662242587105,0.22532577262110243
2020-07-08,2020-09-04,8,0,False,RD,58,3840,250,True,0.013671800109959484,0.6881895082638473,0.4658906185563335,0.026001118117227398,0.8077695820384827,0.6041554508235976,0.028295438835581214,0.7183550248846957,0.5078940238524363,0.000158123636233397,0.6143467802543978,0.37694169694312973,0.00023251985079592605,0.6122866458778131,0.37457130260617044
2020-07-08,2020-09-24,9,0,False,CO,78,3840,250,True,0.0056675139781303865,0.6984746243058374,0.47929118941492527,0.01214025915556063,0.7532603840856458,0.5523907783210262,0.010396328290019161,0.7501647076973529,0.5382597518761884,9.560004946616506e-05,0.5511846142421841,0.28786886451271154,3.7868417475588656e-05,0.7392887911981673,0.5386453629497747
2020-07-08,2020-09-28,10,0,False,CO,82,3840,250,True,0.004213337472914341,0.7403824635011989,0.5395468964029669,0.008948225389414064,0.7853379028393359,0.5795467687329015,0.007793961644828234,0.8097179962309272,0.6469865882089714,7.588770207393031e-05,0.5955507164983287,0.33847031964314833,3.52751553411346e-05,0.7709232384362041,0.5931839090268465
2020-07-08,2020-09-29,11,0,False,CO,83,3840,250,True,0.005626442134177871,0.6976893454676708,0.47116734904542973,0.011814393829957507,0.7268774063626168,0.522501326873664,0.01055155982021479,0.7323094200525786,0.49128566332971657,9.68187476689293e-05,0.6079634432647909,0.36565184836032394,4.29961388702565e-05,0.7236071121906971,0.5052305576180143
2020-07-08,2020-10-02,12,0,False,CO,86,3840,250,True,0.006746427461786656,0.7188988909684596,0.5145550108072514,0.013725991884750623,0.734146260277881,0.5356641797121249,0.013113681460814316,0.7904664429990715,0.6124897421352627,8.610999898032476e-05,0.6401496790302481,0.40512079120884015,5.992650260135929e-05,0.7108331815666379,0.5049453301727778
2020-07-08,2020-10-07,13,0,False,CO,91,3840,250,True,0.005687006117076916,0.7505767320383951,0.5554562930169574,0.01159963615504145,0.784494323780393,0.5877001375330819,0.011009253173530891,0.8431204775424515,0.6956126614223623,6.83690544942589e-05,0.6248419109268001,0.37678114622548675,7.076608524106558e-05,0.7498502159039359,0.5617312268868986
2020-07-08,2020-10-12,14,0,False,CO,96,3840,250,True,0.0045223916280274275,0.72679381608798,0.5171390339480191,0.009942566642186155,0.6860998569020361,0.4435891565351894,0.00801622971181748,0.8473407554723901,0.6886100675309959,7.176691354886105e-05,0.6378559149555957,0.39763669372276444,5.900324455721393e-05,0.7358787370218982,0.538720218003127
2020-07-08,2020-10-16,15,0,False,CO,100,3840,250,True,0.004407868735892688,0.7644531658269279,0.5851779298231545,0.010002153925894193,0.8340099592473058,0.6891112789039233,0.00746570621919549,0.8165011179597375,0.6610077214357222,0.00010279755869846921,0.6713761157702288,0.4502178940183962,6.081723978260152e-05,0.7359254703304394,0.5403748249345763
2020-07-08,2020-07-08,0,0,True,CO,0,9600,500,True,0.004128287539679888,0.7588516075949804,0.5758875891804529,0.00886461177241621,0.7746488969089489,0.5975068353960877,0.0075172124673151715,0.8514718658292446,0.7164403690992407,5.495433561316707e-05,0.6771217643417152,0.4537509370645586,7.63715833749997e-05,0.732163903300013,0.5358522151619247
2020-07-08,2020-07-14,1,0,False,CO,6,9600,500,True,0.005601488990936407,0.7218691833137525,0.5097243417437118,0.009690489750165947,0.799314781864764,0.6059827525049108,0.012570485213536991,0.7430276656000872,0.5431857860259797,5.344290807565484e-05,0.6993751859709316,0.485346287963751,9.153809196703359e-05,0.6457590998192277,0.4043825404802057
2020-07-08,2020-07-29,2,0,False,RD,21,9600,500,True,0.010508032641139642,0.7117726683588262,0.5135149145953046,0.02633163977361028,0.7782060239291921,0.6010278391791455,0.015301787447721165,0.8367203398092768,0.6990917084856727,0.0002653619889883168,0.5622356117905837,0.308074361999501,0.00013334135423880402,0.6699286979062525,0.4458657487168992
2020-07-08,2020-07-31,3,0,False,CO,23,9600,500,True,0.005697608968237734,0.7056480880022068,0.4899961765689218,0.010516819808078507,0.779770955914535,0.594768139500405,0.012101568376525023,0.7643028755883824,0.5548587725494267,6.141274398013965e-05,0.6408621787522288,0.40794466749911307,0.0001106349443672671,0.6376563417536807,0.40241312672674256
2020-07-08,2020-08-08,4,0,False,RD,31,9600,500,True,0.014039306428168807,0.7028673894971053,0.4800442741345612,0.030490107886434012,0.7869528424487929,0.5932510030511142,0.025277947253111645,0.7448820602982447,0.5116131070090784,0.00018367077429295618,0.6412157059879064,0.40907797728841866,0.0002054997988366195,0.638418949253477,0.40623500918963373
2020-07-08,2020-08-11,5,0,False,RD,34,9600,500,True,0.010313738951764295,0.7565794246477135,0.5743192695728276,0.026566346943108127,0.8073690435775599,0.6414003371832582,0.014402059863789417,0.853342432062947,0.7270094739639716,0.0001555886594828847,0.6741682738034211,0.45102926815257705,0.00013096034067675355,0.691437949146926,0.4778379989915037
2020-07-08,2020-08-22,6,0,False,RD,45,9600,500,True,0.014286349192367123,0.7139564572866379,0.4972192599927094,0.03601625256908045,0.7268654241622774,0.4768830127650141,0.02090820206676943,0.8003169194183561,0.6356340107823425,0.00011934085953917933,0.6455631873794556,0.41099017993940656,0.0001016012740794332,0.6830802981864628,0.4653698364840746
2020-07-08,2020-08-29,7,0,False,RD,52,9600,500,True,0.017102820110340203,0.6388842486088389,0.4069809310718455,0.03218591765022696,0.7444031164805729,0.5511194240658304,0.03568416836129234,0.680632305292634,0.44388628972137023,9.689182206025107e-05,0.6038918200976455,0.35568273283515217,0.0004443026077812581,0.5266097525645028,0.2772352776650294
2020-07-08,2020-09-04,8,0,False,RD,58,9600,500,True,0.012384384176831884,0.7041728862674485,0.4933347406096539,0.021710714293561487,0.8244485915334332,0.6694731406131953,0.027443189677494578,0.7392435406430616,0.5227160913346971,0.00014950389405483393,0.6423590619601047,0.41090627088346077,0.00023412884221663894,0.6106403509331942,0.37024345960726235
2020-07-08,2020-09-24,9,0,False,CO,78,9600,500,True,0.004937344365056792,0.7408329866203015,0.5480276649415854,0.011071006347713543,0.7780832592798674,0.5918139414484191,0.00856076586884444,0.7965665415071392,0.6197840193056462,8.730590689905494e-05,0.5929130087285495,0.3496524848893937,3.0299336770126172e-05,0.79576913696565,0.6308602141228821
2020-07-08,2020-09-28,10,0,False,CO,82,9600,500,True,0.003370909468794881,0.7769009801671873,0.6024291957694725,0.0065232234832345365,0.8372151774457601,0.6934911367958989,0.006858824663163609,0.837255340153303,0.6893419283341625,7.049809801445438e-05,0.6305529376145258,0.38545267585208554,3.10916307669259e-05,0.8025804654551607,0.6414310420957428
2020-07-08,2020-09-29,11,0,False,CO,83,9600,500,True,0.0045416022023633896,0.7464019300152577,0.548802473010906,0.009536013676192752,0.7849935948927819,0.6145859074250101,0.008505400601499171,0.7918184386448802,0.5899355830957509,8.6580135631161e-05,0.6596365046749804,0.4327343584927945,3.8414396130472556e-05,0.7491591818483879,0.5579540430300682
2020-07-08,2020-10-02,12,0,False,CO,86,9600,500,True,0.0060488236343647275,0.7437787670825649,0.5519977788297489,0.011709574589927477,0.7771729064851178,0.603877448851135,0.012347751479726455,0.8056150361514178,0.635123029771888,8.039849699055593e-05,0.6668275481922707,0.44457792539669616,5.756997081442367e-05,0.7254995775014531,0.5244127112992765
2020-07-08,2020-10-07,13,0,False,CO,91,9600,500,True,0.005117147989915044,0.7692593808255804,0.5884027485550978,0.011044650247924484,0.7854075080336854,0.6074266712033602,0.009292752435557432,0.8765667209624097,0.7430710205919446,6.31024697147688e-05,0.6540176926278849,0.4247887565962831,6.808680646349234e-05,0.7610456016783416,0.578324545828803
2020-07-08,2020-10-12,14,0,False,CO,96,9600,500,True,0.003314586751032179,0.7786549857794094,0.6069141069598598,0.008172190310837215,0.7421298738501947,0.5426638344555185,0.004972860002208465,0.9020173686492633,0.8068295700180949,6.272924629878862e-05,0.6912387540691223,0.4734928070288036,5.0567444784248704e-05,0.7792339465490572,0.6046702163370222
2020-07-08,2020-10-16,15,0,False,CO,100,9600,500,True,0.0038351401362672474,0.7855164529761107,0.6178156881049346,0.008735994848883185,0.8566386911048358,0.7284662597483067,0.00644801523082742,0.8467127518462415,0.7072176012370734,9.899433015495671e-05,0.6864301692155801,0.47055832840862255,5.75561352034281e-05,0.7522841997377856,0.5650205630257357
2020-10-02,2020-10-02,0,0,True,CO,0,960,50,True,0.006234098769058386,0.727914033147846,0.5299755435233406,0.011803505113864294,0.7790808665516671,0.6006998783521513,0.012986179275012454,0.7890800333799137,0.6162574411636429,8.496278544328943e-05,0.6432854955804564,0.4130461597991013,6.174790191350707e-05,0.7002097370793463,0.48989869477846737
2020-10-02,2020-10-07,1,0,False,CO,5,960,50,True,0.010922466959279127,0.5892908940473511,0.30069503693434513,0.017549639663960784,0.6223588683691711,0.3762119843172662,0.025943351433801384,0.6495696311049645,0.2827099556848077,8.104694249624081e-05,0.5268906283558675,0.26121572138053306,0.00011582979685809477,0.5583444483594016,0.2826424863547735
2020-10-02,2020-10-12,2,0,False,CO,10,960,50,True,0.007715064466547352,0.6151419405670302,0.2792117120282792,0.019160908109840294,0.5396601492302529,-0.07229223867729284,0.011531926739366769,0.7503313101481017,0.5520430404688629,9.385981931845627e-05,0.5136767444726016,0.21220367025040443,7.356319766389121e-05,0.6568995584171649,0.4248923760711423
2020-10-02,2020-10-16,3,0,False,CO,14,960,50,True,0.006797011186840209,0.6810625291546956,0.42204635799624046,0.012364296872464764,0.7882700548248258,0.61569073317484,0.014621165929735431,0.7076347612512729,0.33610267960403184,0.00012103553784041268,0.6039272814851986,0.35267749803566983,8.154640732022325e-05,0.6244180190574853,0.38371452117042004
2020-10-02,2020-10-23,4,0,False,CO,21,960,50,True,0.0068016117105834705,0.6683279614062743,0.4376331215965783,0.012221114846617235,0.8131132001720718,0.6530992961931881,0.014795310471459986,0.653359950044902,0.3927504354878846,0.00011140334103751517,0.602287161663303,0.35210847273497325,7.861818321914572e-05,0.6045515337448204,0.3525742819702672
2020-10-02,2020-11-03,5,0,False,CO,32,960,50,True,0.009865023854420299,0.6266586775201182,0.2651172393572718,0.012698515287019084,0.7865377071484004,0.5747574634936815,0.026539043823908294,0.6258526847518735,-0.0313323784683226,0.0001324651055075904,0.5701278972621925,0.3038390117280336,9.007120124623056e-05,0.5241164209180067,0.21320486067569455
2020-10-02,2020-11-05,6,0,False,CO,34,960,50,True,0.009998878775617894,0.6979802954989663,0.28474756199518964,0.013924884385670001,0.7721372664372326,0.5217249535288087,0.025917799260389875,0.7172498066626125,-0.18496243914160893,0.00010245365002772753,0.5942504529243038,0.34634659566720805,5.037780638397373e-05,0.7082836559717164,0.45588113792635077
2020-10-02,2020-11-09,7,0,False,CO,38,960,50,True,0.006512527761452058,0.7241455915950913,0.5027354935309578,0.010973103942846651,0.8090007476871814,0.6441729221447272,0.014956808048344981,0.7203487459690778,0.4396298855553109,6.851474276181512e-05,0.6369731835200999,0.39788817062688064,5.168431185478555e-05,0.730259689204006,0.5292509957969123
2020-10-02,2020-11-16,8,0,False,CO,45,960,50,True,0.005030802902087726,0.7114748314120602,0.497306231130404,0.007213667613063322,0.8284598470772033,0.6488159656598498,0.01280922433474888,0.6445758671876073,0.39973323956025875,5.067808044170006e-05,0.6425366206469403,0.4086798183527297,4.964158009699952e-05,0.7303269907364899,0.5319959009487778
2020-10-02,2020-12-03,9,0,False,CO,62,960,50,True,0.009463984697064776,0.6550250761889618,0.39691031823151834,0.022004280229908753,0.6936148547402594,0.38219038660301863,0.015682237580069622,0.6519070576467659,0.41390887885072036,0.00012119706059820011,0.5989021557174485,0.3350589215420523,4.8223917682520044e-05,0.6756762366513736,0.4564830859302821
2020-10-02,2020-12-04,10,0,False,CO,63,960,50,True,0.007249346112757262,0.699274430538522,0.4868500599992576,0.013722272278492684,0.7811196787825156,0.6096948687712008,0.015131260724009873,0.6656708382079659,0.4339241798939969,9.382098265808767e-05,0.6632425163738052,0.4333122600321342,5.003046586840088e-05,0.687064688789801,0.4704689312996986
2020-10-02,2020-12-11,11,0,False,CO,70,960,50,True,0.009236540669647079,0.6119943156412112,0.36605571459030506,0.019219753267135042,0.6419796220837783,0.3780294866784497,0.01752626511739752,0.6820753440349188,0.45603631203348205,0.00011944456531315844,0.527668435033489,0.27808177330963424,8.069972874258975e-05,0.5962538614126587,0.35207528633965435
2020-10-02,2020-12-12,12,0,False,RD,71,960,50,True,0.023258343173918897,0.5935824945972734,0.29262217251863354,0.045215958531348556,0.6966067387055644,0.31374596110375963,0.04718298715852479,0.6617031272348037,0.3567509275504245,0.00021029383340449888,0.5230749872493745,0.2709433782033238,0.00042413317239774597,0.49294512519935085,0.22904842321702634
2020-10-02,2021-01-04,13,0,False,CO,94,960,50,True,0.009454345222118991,0.6119185667463971,0.37605961647229363,0.020824610089496917,0.6805253255879006,0.4577806449817793,0.016746619156591105,0.7300717863403955,0.5255396620986179,0.00016576678543643388,0.43423974245297314,0.1607037640192045,8.038485695150727e-05,0.6028374126043192,0.36021439478957284
2020-10-02,2021-01-05,14,0,False,CO,95,960,50,True,0.009622880694735068,0.6224400359276487,0.3845702419589725,0.02458486933929837,0.5394463104417697,0.26846613866404023,0.01369108791154688,0.7649150974157046,0.5798637628019606,0.0001349817005980387,0.50286719273618,0.24926662112670706,8.058382749698682e-05,0.6825315431169409,0.44068444524318184
2020-10-02,2021-01-06,15,0,False,CO,96,960,50,True,0.01090029652787167,0.5763435122810961,0.26878240103772555,0.016599161020912856,0.6349012443317363,0.3929066371974861,0.02665389411361611,0.7133588632550015,0.2658389763662157,0.00018501693031940328,0.4009701650144104,0.1155703527271914,0.0001631140466383089,0.5561437765232362,0.3008136378600089
